,weightclass,R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
0,Flyweight,Demetrious Johnson,Henry Cejudo,-470.0,375,21.27659574,375.0,8/4/2018,"Los Angeles, California, USA", USA,Blue,True,Flyweight,MALE,5,0,2,0,46.375,0.4425,0.125,2.0,0.53875,4,2,21,1,0,1,4,1,0,0,6,Orthodox,162.56,162.56,135,0,13,0,64.23529412,0.548823529,0.705882353,4.294117647,0.472941176,13,2,64,13,0,1,7,2,5,0,15,Orthodox,160.02,167.64,125,31,31,0,-11,-9,-9,0,-43,-12,-1,-5,2.54,-5.08,0,-17.86029412,-0.580882353,-2.294117647,0,1,1.0,0.0,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,1.0,,Red,S-DEC,,5.0,5:00,1500.0,215.0,715.0,180.0,1845.0,300.0,800.0
1,Flyweight,Demetrious Johnson,Ray Borg,-1000.0,650,10.0,650.0,10/7/2017,"Las Vegas, Nevada, USA", USA,Red,True,Flyweight,MALE,5,0,2,0,19.42857143,0.522857143,1.571428571,2.714285714,0.581428571,3,2,19,0,0,0,3,0,2,0,5,Orthodox,162.56,160.02,135,0,12,0,64.25,0.53375,0.625,4.0625,0.44,12,2,59,12,0,1,7,2,4,0,14,Orthodox,160.02,167.64,125,31,24,0,-10,-9,-9,0,-40,-12,-2,-2,2.54,-7.62,7,-44.82142857,0.946428571,-1.348214286,0,1,3.0,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,3.0,,Red,SUB,Armbar,5.0,3:15,1395.0,170.0,1800.0,180.0,1400.0,215.0,1700.0
2,Flyweight,Demetrious Johnson,Wilson Reis,-1100.0,700,9.090909091,700.0,4/15/2017,"Kansas City, Missouri, USA", USA,Red,True,Flyweight,MALE,5,0,3,0,25.625,0.3875,0.625,4.375,0.48375,3,2,20,0,0,0,4,0,2,0,6,Southpaw,162.56,165.1,125,0,11,0,61.33333333,0.530666667,0.6,4.266666667,0.436,11,2,56,11,0,1,7,2,3,0,13,Orthodox,160.02,167.64,125,30,32,0,-8,-8,-7,0,-36,-11,-2,-1,2.54,-2.54,-2,-35.70833333,0.025,0.108333333,0,1,3.0,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,3.0,,Red,SUB,Armbar,3.0,4:49,889.0,105.0,1200.0,500.0,800.0,155.0,2000.0
3,Flyweight,Demetrious Johnson,Tim Elliott,-900.0,600,11.11111111,600.0,12/3/2016,"Las Vegas, Nevada, USA", USA,Red,True,Flyweight,MALE,5,3,0,0,56.33333333,0.498333333,1.166666667,3.166666667,0.583333333,2,4,16,0,0,0,2,0,0,0,2,Southpaw,170.18,167.64,135,0,10,0,63.71428571,0.534285714,0.428571429,4.214285714,0.416428571,10,2,51,10,0,1,6,2,3,0,12,Orthodox,160.02,167.64,125,30,29,-3,-10,-8,-10,-2,-35,-10,-2,-3,10.16,0.0,1,-7.38095238,0.738095238,-1.047619047,0,1,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,Red,U-DEC,,5.0,5:00,1500.0,150.0,1400.0,185.0,2000.0,259.0,1600.0
4,Flyweight,Demetrious Johnson,Henry Cejudo,-340.0,280,29.41176471,280.0,4/23/2016,"Las Vegas, Nevada, USA", USA,Red,True,Flyweight,MALE,5,0,4,0,56.75,0.46,0.25,2.25,0.3925,4,0,12,0,0,1,3,0,0,0,4,Orthodox,162.56,162.56,135,0,9,0,67.0,0.526923077,0.461538462,4.538461538,0.448461538,9,2,50,9,0,1,6,1,3,0,11,Orthodox,160.02,167.64,125,29,29,0,-5,-5,-7,2,-38,-9,-1,-3,2.54,-5.08,0,-10.25,-0.211538462,-2.288461538,0,1,2.0,0.0,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,2.0,,Red,KO/TKO,Knees,1.0,2:49,169.0,109.0,400.0,410.0,2400.0,445.0,1340.0
5,Flyweight,Demetrious Johnson,John Dodson,-560.0,430,17.85714286,430.0,9/5/2015,"Las Vegas, Nevada, USA", USA,Red,True,Flyweight,MALE,5,0,3,0,37.57142857,0.357142857,0.0,0.857142857,0.344285714,3,1,17,2,0,0,2,3,0,1,6,Orthodox,160.02,167.64,135,0,8,0,65.25,0.528333333,0.5,4.583333333,0.460833333,8,2,45,8,0,1,5,1,3,0,10,Orthodox,160.02,167.64,125,29,30,0,-5,-5,-4,1,-28,-6,3,-3,0.0,0.0,-1,-27.67857143,-0.5,-3.726190476,0,1,1.0,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,1.0,,Red,U-DEC,,5.0,5:00,1500.0,-124.0,1000.0,329.0,2000.0,550.0,575.0
6,Flyweight,Demetrious Johnson,Kyoji Horiguchi,-980.0,640,10.20408163,640.0,4/25/2015,"Montreal, Quebec, Canada", Canada,Red,True,Flyweight,MALE,5,0,4,0,42.5,0.54,0.0,1.0,0.4575,4,0,9,0,0,0,2,2,0,0,4,Orthodox,165.1,167.64,125,0,7,0,65.18181818,0.527272727,0.454545455,3.727272727,0.445454545,7,2,40,7,0,1,5,1,2,0,9,Orthodox,160.02,167.64,125,28,24,0,-3,-3,-5,2,-31,-7,1,-2,5.08,0.0,4,-22.68181818,-0.454545455,-2.727272727,0,1,7.0,0.0,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,7.0,,Red,SUB,Armbar,5.0,4:59,1499.0,130.0,1250.0,140.0,2300.0,600.0,825.0
7,Flyweight,Demetrious Johnson,Chris Cariaso,-1450.0,1150,6.896551724,1150.0,9/27/2014,"Las Vegas, Nevada, USA", USA,Red,True,Flyweight,MALE,5,0,3,0,52.6,0.45,0.6,1.0,0.391,3,3,29,0,0,2,4,1,0,0,7,Southpaw,160.02,160.02,125,0,6,0,69.0,0.518,0.3,4.0,0.39,6,2,38,6,0,1,5,1,1,0,8,Orthodox,160.02,167.64,125,28,33,0,-3,-3,-1,-1,-9,-6,0,-1,0.0,-7.62,-5,-16.4,0.3,-3.0,0,1,8.0,0.0,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,,8.0,,Red,SUB,Kimura,2.0,2:29,449.0,120.0,1500.0,220.0,2000.0,260.0,1500.0
8,Flyweight,Demetrious Johnson,Ali Bagautinov,-690.0,560,14.49275362,560.0,6/14/2014,"Vancouver, British Columbia, Canada", Canada,Red,True,Flyweight,MALE,5,0,3,0,43.33333333,0.453333333,0.666666667,3.333333333,0.45,3,0,9,0,0,0,2,1,0,0,3,Orthodox,162.56,165.1,125,0,5,0,61.88888889,0.507777778,0.333333333,4.444444444,0.433333333,5,2,33,5,0,1,4,1,1,0,7,Orthodox,160.02,167.64,125,27,29,0,-2,-2,-4,2,-24,-5,0,-1,2.54,-2.54,-2,-18.55555556,0.333333334,-1.111111111,0,1,4.0,0.0,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,,4.0,,Red,U-DEC,,5.0,5:00,1500.0,-105.0,850.0,311.0,1450.0,460.0,1150.0
9,Flyweight,Demetrious Johnson,Joseph Benavidez,-135.0,125,74.07407407,125.0,12/14/2013,"Sacramento, California, USA", USA,Red,True,Flyweight,MALE,5,0,3,0,44.28571429,0.347142857,0.428571429,1.142857143,0.212857143,3,1,19,1,0,0,3,3,0,0,6,Southpaw,162.56,165.1,125,0,4,0,68.75,0.50875,0.375,5.0,0.4875,4,2,32,4,0,1,4,0,1,0,6,Orthodox,160.02,167.64,125,27,29,0,-1,-1,0,1,-13,-3,3,-1,2.54,-2.54,-2,-24.46428571,0.053571429,-3.857142857,0,1,1.0,0.0,,,,,,,,,,,,0.0,7.0,,,,,,,,,,,,1.0,,Red,KO/TKO,Punch,1.0,2:08,128.0,-110.0,360.0,1050.0,800.0,1100.0,325.0
10,Flyweight,Demetrious Johnson,John Moraga,-420.0,375,23.80952381,375.0,7/27/2013,"Seattle, Washington, USA", USA,Red,True,Flyweight,MALE,5,0,2,0,30.0,0.44,0.5,1.0,0.5,2,0,4,0,0,0,0,1,1,0,2,Orthodox,167.64,167.64,125,0,3,0,69.0,0.481428571,0.0,4.0,0.414285714,3,2,27,3,0,1,4,0,0,0,5,Orthodox,160.02,167.64,125,26,29,0,-1,-1,-3,2,-23,-3,1,1,7.62,0.0,-3,-39.0,0.5,-3.0,0,1,4.0,0.0,,,,,,,,,,,,0.0,7.0,,,,,,,,,,,,4.0,,Red,SUB,Armbar,5.0,3:43,1423.0,-180.0,950.0,625.0,850.0,475.0,800.0
11,Flyweight,Demetrious Johnson,John Dodson,-245.0,205,40.81632653,205.0,1/26/2013,"Chicago, Illinois, USA", USA,Red,True,Flyweight,MALE,5,0,3,0,40.0,0.306666667,0.0,0.666666667,0.166666667,3,0,6,1,0,0,1,2,0,0,3,Orthodox,160.02,167.64,135,0,2,0,59.33333333,0.476666667,0.0,3.833333333,0.428333333,2,2,22,2,0,1,3,0,0,0,4,Orthodox,160.02,167.64,125,26,28,0,1,1,-1,2,-16,-1,2,0,0.0,0.0,-2,-19.33333333,0.0,-3.166666666,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,5.0,5:00,1500.0,-128.0,489.0,942.0,2050.0,960.0,390.0
12,Flyweight,Demetrious Johnson,Ian McCall,-110.0,100,90.90909091,100.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Flyweight,MALE,3,1,0,0,61.0,0.42,0.0,4.0,0.44,0,1,3,0,0,0,0,0,0,0,0,Orthodox,165.1,162.56,125,2,0,0,47.25,0.4475,0.0,4.0,0.455,2,2,14,1,0,0,2,0,0,0,2,Orthodox,160.02,167.64,125,25,28,1,0,-2,-2,1,-11,-1,0,0,5.08,-5.08,-3,13.75,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,120.0,188.0,1075.0,1115.0,890.0,800.0
13,Bantamweight,Dominick Cruz,Casey Kenney,120.0,-140,120.0,71.42857143,3/6/2021,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,3,0,4.81,0.42,0.5,1.1,0.39,3,2,22,0,0,0,5,0,1,0,6,Southpaw,170.18,172.72,140,2,0,0,3.65,0.32,0.1,2.99,0.46,12,3,53,6,0,2,8,2,0,0,12,Orthodox,172.72,172.72,135,35,29,-2,3,-9,-6,-1,-31,-6,-2,1,-2.54,0.0,-6,1.16,0.4,-1.89,1,1,,11.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,Red,S-DEC,,,,,135.0,170.0,1400.0,650.0,1000.0,450.0
14,Bantamweight,Dominick Cruz,Cody Garbrandt,-245.0,205,40.81632653,205.0,12/30/2016,"Las Vegas, Nevada, USA", USA,Blue,True,Bantamweight,MALE,5,0,5,0,31.4,0.378,0.0,0.8,0.166,5,0,9,0,0,0,1,4,0,0,5,Orthodox,172.72,165.1,135,0,5,0,75.0,0.462,0.2,4.6,0.52,5,0,21,4,0,1,3,1,0,0,5,Orthodox,172.72,172.72,135,31,25,0,0,0,0,0,-12,-4,3,0,0.0,-7.62,6,-43.6,-0.2,-3.8,0,1,5.0,0.0,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,5.0,,,Red,U-DEC,,5.0,5:00,1500.0,130.0,1150.0,500.0,2000.0,475.0,210.0
15,Bantamweight,Dominick Cruz,Urijah Faber,-380.0,315,26.31578947,315.0,6/4/2016,"Los Angeles, California, USA", USA,Red,True,Bantamweight,MALE,5,0,1,0,42.92307692,0.488461538,0.615384615,1.538461538,0.3,4,4,39,3,0,0,3,0,6,0,9,Orthodox,167.64,170.18,135,0,4,0,72.0,0.495,0.25,5.0,0.545,4,0,16,3,0,1,2,1,0,0,4,Orthodox,172.72,172.72,135,31,37,0,-3,0,5,-4,23,0,-1,6,-5.08,-2.54,-6,-29.07692308,0.365384615,-3.461538462,0,1,2.0,0.0,,,,,,,,,,,0.0,,4.0,,,,,,,,,,,2.0,,,Red,U-DEC,,5.0,5:00,1500.0,-175.0,700.0,1200.0,1000.0,400.0,1100.0
16,Bantamweight,Dominick Cruz,Takeya Mizugaki,-560.0,475,17.85714286,475.0,9/27/2014,"Las Vegas, Nevada, USA", USA,Red,False,Bantamweight,MALE,3,0,5,0,56.77777778,0.396666667,0.111111111,1.777777778,0.474444444,5,2,26,0,0,3,3,1,0,0,7,Orthodox,170.18,172.72,135,0,2,0,75.0,0.435,0.5,7.0,0.41,2,0,10,2,0,0,2,0,0,0,2,Orthodox,172.72,172.72,135,29,30,0,3,3,5,-2,16,-2,1,0,-2.54,0.0,-1,-18.22222222,-0.388888889,-5.222222222,0,1,5.0,10.0,,,,,,,,,,,10.0,,,,,,,,,,,,,5.0,,,Blue,KO/TKO,Punches,1.0,1:01,61.0,-170.0,600.0,900.0,1700.0,400.0,975.0
17,Bantamweight,Dominick Cruz,Demetrious Johnson,-550.0,425,18.18181818,425.0,10/1/2011,"Washington, DC, USA", USA,Red,True,Bantamweight,MALE,5,0,2,0,25.5,0.465,0.0,7.5,0.83,2,0,6,0,0,0,2,0,0,0,2,Orthodox,160.02,167.64,125,0,1,0,90.0,0.37,0.0,4.0,0.3,1,0,5,1,0,0,1,0,0,0,1,Orthodox,172.72,172.72,135,26,25,0,1,1,1,0,1,-1,0,0,-12.7,-5.08,1,-64.5,0.0,3.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,5.0,5:00,1500.0,,,,,,
18,Bantamweight,Dominick Cruz,Urijah Faber,-185.0,170,54.05405405,170.0,7/2/2011,"Las Vegas, Nevada, USA", USA,Red,True,Bantamweight,MALE,5,0,1,0,49.0,0.44,0.0,2.0,0.18,1,0,3,0,0,0,1,0,0,0,1,Orthodox,167.64,170.18,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,172.72,135,26,32,0,1,1,1,0,3,0,0,0,-5.08,-2.54,-6,49.0,0.0,2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,5.0,5:00,1500.0,,,,,,
19,Featherweight,Jose Aldo,Pedro Munhoz,-105.0,-115,95.23809524,86.95652174,8/7/2021,"Houston, Texas, USA",USA,Red,False,Bantamweight,MALE,3,0,1,0,5.55,0.43,0.7,0.62,0.21,4,5,34,0,0,0,3,3,3,0,9,Orthodox,167.64,165.1,135,0,1,0,3.63,0.45,0.1,0.55,0.56,15,6,76,12,0,0,8,11,0,0,19,Orthodox,170.18,177.8,135,34,34,0,0,-11,-10,-1,-42,-12,-8,3,-2.54,-12.7,0,1.92,0.6,0.07,0,1,9.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,9.0,,,Red,U-DEC,,3.0,5:00,900.0,150.0,225.0,1600.0,900.0,450.0,450.0
20,Featherweight,Jose Aldo,Marlon Vera,-140.0,120,71.42857143,120.0,12/19/2020,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,1,0,0,3.65,0.49,1.1,0.78,0.37,5,6,0,0,0,0,0,0,0,0,10,Switch,172.72,177.8,135,0,1,0,3.45,0.45,0.1,0.57,0.56,15,6,3,12,0,0,0,0,0,0,19,Orthodox,170.18,177.8,135,34,28,1,-1,-10,-9,0,-3,-12,0,0,2.54,0.0,-6,0.2,1.0,0.21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,,,,150.0,300.0,800.0,800.0,500.0,400.0
21,Featherweight,Jose Aldo,Alexander Volkanovski,-145.0,125,68.96551724,125.0,5/11/2019,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,Blue,False,Featherweight,MALE,3,0,6,0,72.0,0.596666667,0.5,2.666666667,0.456666667,6,0,15,0,0,0,3,3,0,0,6,Orthodox,167.64,180.34,145,0,2,0,54.30769231,0.432307692,0.230769231,0.923076923,0.183076923,7,3,45,11,0,0,6,4,0,0,10,Orthodox,170.18,177.8,145,32,30,0,4,-1,-4,3,-30,-11,-1,0,-2.54,2.54,2,17.69230769,0.269230769,1.743589744,0,1,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,Red,U-DEC,,3.0,5:00,900.0,190.0,350.0,900.0,1200.0,300.0,275.0
22,Featherweight,Jose Aldo,Renato Moicano,-110.0,-110,90.90909091,90.90909091,2/2/2019,"Fortaleza, Ceara, Brazil", Brazil,Red,False,Featherweight,MALE,3,0,2,0,67.33333333,0.453333333,0.333333333,1.0,0.4,3,1,15,0,0,2,1,0,2,0,5,Orthodox,180.34,182.88,145,0,1,0,56.66666667,0.425,0.25,1.0,0.198333333,7,3,43,11,0,0,6,3,0,0,9,Orthodox,170.18,177.8,145,32,29,0,1,-4,-4,2,-28,-11,-3,2,10.16,5.08,3,10.66666666,0.083333333,0.0,0,1,5.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,5.0,,,,Red,KO/TKO,Punches,2.0,0:44,344.0,250.0,175.0,1000.0,600.0,500.0,400.0
23,Featherweight,Jose Aldo,Jeremy Stephens,100.0,-120,100.0,83.33333333,7/28/2018,"Calgary, Alberta, Canada", Canada,Red,False,Featherweight,MALE,3,0,3,0,38.07142857,0.441428571,0.357142857,0.964285714,0.2525,3,13,75,0,0,1,6,7,0,1,15,Orthodox,172.72,180.34,145,2,0,0,59.18181818,0.421818182,0.272727273,1.090909091,0.216363636,7,3,42,11,0,0,6,2,0,0,8,Orthodox,170.18,177.8,145,31,32,2,3,-4,7,-10,33,-11,6,0,2.54,2.54,-1,-21.11038961,0.084415584,-0.126623377,0,1,4.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,Red,KO/TKO,Punches,1.0,4:19,259.0,140.0,250.0,1205.0,2050.0,825.0,230.0
24,Featherweight,Jose Aldo,Max Holloway,-145.0,125,68.96551724,125.0,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil", Brazil,Blue,True,Featherweight,MALE,5,0,10,0,66.1875,0.4275,0.4375,0.25,0.1875,10,3,40,1,0,1,4,6,2,0,13,Orthodox,180.34,175.26,155,0,1,0,56.55555556,0.403333333,0.333333333,1.333333333,0.264444444,7,1,36,9,0,0,6,2,0,0,8,Orthodox,170.18,177.8,145,30,25,0,9,3,5,-2,4,-8,4,2,10.16,-2.54,5,9.63194444,0.104166667,-1.083333333,0,1,1.0,0.0,,,,,,,,,,0.0,,,4.0,,,,,,,,,,1.0,,,12.0,Red,KO/TKO,Punches,3.0,4:13,853.0,175.0,260.0,1000.0,1250.0,350.0,450.0
25,Featherweight,Jose Aldo,Frankie Edgar,120.0,-140,120.0,71.42857143,7/9/2016,"Las Vegas, Nevada, USA", USA,Red,True,Featherweight,MALE,5,0,5,0,62.47368421,0.421578947,0.421052632,3.210526316,0.333157895,5,5,69,7,0,0,8,4,2,0,14,Orthodox,167.64,172.72,145,1,0,0,53.625,0.4025,0.375,1.5,0.2975,7,1,31,8,0,0,5,2,0,0,7,Orthodox,170.18,177.8,145,29,34,1,5,-2,7,-4,38,-1,2,2,-2.54,-5.08,-5,8.84868421,0.046052632,1.710526316,0,1,2.0,1.0,,,,,,,,,,1.0,,,8.0,,,,,,,,,,2.0,,,10.0,Red,U-DEC,,5.0,5:00,1500.0,300.0,225.0,900.0,700.0,325.0,375.0
26,Featherweight,Jose Aldo,Conor McGregor,-115.0,-105,86.95652174,95.23809524,12/12/2015,"Las Vegas, Nevada, USA", USA,Blue,True,Featherweight,MALE,5,0,6,0,35.16666667,0.44,0.0,0.833333333,0.3,6,0,10,1,0,0,1,5,0,0,6,Southpaw,175.26,187.96,155,0,7,0,61.14285714,0.412857143,0.428571429,1.714285714,0.34,7,0,30,7,0,0,5,2,0,0,7,Orthodox,170.18,177.8,145,29,27,0,-1,-1,-1,0,-20,-6,3,0,5.08,10.16,2,-25.97619047,-0.428571429,-0.880952381,0,1,1.0,0.0,,,,,,,,,,0.0,,,1.0,,,,,,,,,,1.0,,,12.0,Red,KO/TKO,Punch,1.0,0:13,13.0,350.0,600.0,600.0,1600.0,340.0,135.0
27,Featherweight,Jose Aldo,Chad Mendes,-200.0,185,50.0,185.0,10/25/2014,"Rio de Janeiro, Brazil", Brazil,Red,True,Featherweight,MALE,5,0,5,0,24.5,0.59125,0.25,2.375,0.3375,5,1,16,1,0,0,3,4,0,0,7,Orthodox,167.64,167.64,145,0,6,0,54.33333333,0.42,0.5,2.0,0.396666667,6,0,25,6,0,0,4,2,0,0,6,Orthodox,170.18,177.8,145,28,29,0,-1,-1,1,-1,-9,-5,2,0,-2.54,-10.16,-1,-29.83333333,-0.25,0.375,0,1,1.0,0.0,,,,,,,,,,0.0,,,2.0,,,,,,,,,,1.0,,,,Red,U-DEC,,5.0,5:00,1500.0,250.0,335.0,1250.0,1350.0,125.0,575.0
28,Featherweight,Jose Aldo,Ricardo Lamas,-750.0,600,13.33333333,600.0,2/1/2014,"Newark, New Jersey, USA", USA,Red,True,Featherweight,MALE,5,0,4,0,23.25,0.465,1.25,1.25,0.27,4,0,8,0,0,0,1,2,1,0,4,Orthodox,172.72,180.34,145,0,5,0,52.8,0.4,0.2,2.0,0.276,5,0,20,5,0,0,3,2,0,0,5,Orthodox,170.18,177.8,145,27,31,0,-1,-1,-1,0,-12,-5,0,1,2.54,2.54,-4,-29.55,1.05,-0.75,0,1,2.0,0.0,,,,,,,,,,0.0,,,2.0,,,,,,,,,,2.0,,,,Red,U-DEC,,5.0,5:00,1500.0,275.0,900.0,1100.0,1500.0,-160.0,1150.0
29,Featherweight,Jose Aldo,Chan Sung Jung,-875.0,685,11.42857143,685.0,8/3/2013,"Rio de Janeiro, Brazil", Brazil,Red,True,Featherweight,MALE,5,0,3,0,36.66666667,0.46,1.333333333,1.666666667,0.5,3,0,7,0,0,0,0,1,2,0,3,Orthodox,170.18,182.88,145,0,4,0,58.0,0.41,0.25,1.25,0.1375,4,0,16,4,0,0,3,1,0,0,4,Orthodox,170.18,177.8,145,26,26,0,-1,-1,-1,0,-9,-4,0,2,0.0,5.08,0,-21.33333333,1.083333333,0.416666667,0,1,5.0,0.0,,,,,,,,,,0.0,,,4.0,,,,,,,,,,5.0,,,,Red,KO/TKO,Punches,4.0,2:00,1020.0,325.0,1300.0,625.0,1100.0,-240.0,1150.0
30,Featherweight,Jose Aldo,Frankie Edgar,-175.0,165,57.14285714,165.0,2/2/2013,"Las Vegas, Nevada, USA", USA,Red,True,Featherweight,MALE,5,2,0,0,59.0,0.423846154,0.461538462,3.230769231,0.295384615,5,4,47,6,0,0,6,2,1,0,9,Orthodox,167.64,172.72,145,0,3,0,52.0,0.446666667,0.333333333,1.666666667,0.183333333,3,0,11,3,0,0,2,1,0,0,3,Orthodox,170.18,177.8,145,26,31,-2,-3,2,6,-4,36,3,1,1,-2.54,-5.08,-5,7.0,0.128205129,1.564102564,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,5.0,5:00,1500.0,211.0,263.0,1350.0,1720.0,200.0,590.0
31,Featherweight,Jose Aldo,Chad Mendes,-230.0,210,43.47826087,210.0,1/14/2012,"Rio de Janeiro, Brazil", Brazil,Red,True,Featherweight,MALE,5,0,2,0,45.5,0.465,0.0,4.5,0.7,2,0,6,0,0,0,2,0,0,0,2,Orthodox,167.64,167.64,145,0,2,0,72.5,0.435,0.5,2.5,0.275,2,0,10,2,0,0,2,0,0,0,2,Orthodox,170.18,177.8,145,25,26,0,0,0,0,0,-4,-2,0,0,-2.54,-10.16,-1,-27.0,-0.5,2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Knee,1.0,4:59,299.0,,,,,,
32,Featherweight,Jose Aldo,Kenny Florian,-355.0,320,28.16901408,320.0,10/8/2011,"Houston, Texas, USA", USA,Red,True,Featherweight,MALE,5,0,1,0,25.875,0.4525,0.8125,1.5625,0.445,6,4,37,3,0,0,2,2,7,1,12,Southpaw,177.8,187.96,145,0,1,0,94.0,0.43,1.0,5.0,0.55,1,0,5,1,0,0,1,0,0,0,1,Orthodox,170.18,177.8,145,25,35,0,0,5,11,-4,32,2,3,7,7.62,10.16,-10,-68.125,-0.1875,-3.4375,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,5.0,5:00,1500.0,,,,,,
33,Featherweight,Jose Aldo,Mark Hominick,-500.0,435,20.0,435.0,4/30/2011,"Toronto, Ontario, Canada", Canada,Red,True,Featherweight,MALE,5,0,3,0,24.66666667,0.4,0.333333333,0.0,0.0,3,0,6,0,0,0,1,1,1,0,3,Orthodox,172.72,172.72,145,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,177.8,145,24,28,0,3,3,3,0,6,0,1,1,2.54,-5.08,-4,24.66666667,0.333333333,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,5.0,5:00,1500.0,,,,,,
34,Lightweight,Benson Henderson,Jorge Masvidal,-230.0,190,43.47826087,190.0,11/28/2015,"Seoul, South Korea", South Korea,Red,False,Welterweight,MALE,5,0,1,0,49.5,0.5125,0.5,1.5,0.40625,3,2,21,0,0,0,4,1,1,0,6,Orthodox,180.34,187.96,170,0,1,0,56.92307692,0.456153846,0.769230769,2.230769231,0.432307692,7,3,47,5,0,3,5,0,2,0,10,Southpaw,175.26,177.8,170,32,31,0,0,-4,-4,1,-26,-5,1,-1,5.08,10.16,1,-7.42307692,-0.269230769,-0.730769231,0,1,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,neither,S-DEC,,5.0,5:00,1500.0,-102.0,400.0,605.0,604.0,565.0,775.0
